"api_uri","at_large","contact_form","cook_pvi","crp_id","cspan_id","date_of_birth","district","dw_nominate","facebook_account","fax","fec_candidate_id","first_name","gender","geoid","google_entity_id","govtrack_id","icpsr_id","id","ideal_point","in_office","last_name","last_updated","leadership_role","middle_name","missed_votes","missed_votes_pct","next_election","ocd_id","office","party","phone","rss_url","seniority","short_title","state","suffix","title","total_present","total_votes","twitter_account","url","votes_against_party_pct","votes_with_party_pct","votesmart_id","youtube_account"
"https://api.propublica.org/congress/v1/members/K000385.json",false,,,"N00035215","70399","1956-04-30","2",-0.461,"reprobinkelly",,"H2IL02172","Robin","F","1702","/m/0g8l32","412595","21371","K000385",,true,"Kelly","2022-03-01 13:30:25 -0500",,,3,0.6,"2022","ocd-division/country:us/state:il/cd:2","2416 Rayburn House Office Building","D","202-225-0773","https://robinkelly.house.gov/rss.xml","10","Rep.","IL",,"Representative",0,496,"RepRobinKelly","https://robinkelly.house.gov",0.81,98.98,"33384",
"https://api.propublica.org/congress/v1/members/K000376.json",false,,,"N00031647","62696","1948-05-10","16",0.359,"191056827594903",,"H0PA03271","Mike","M","4216","/m/0ds6wcw","412465","21167","K000376",,true,"Kelly","2022-03-01 13:30:23 -0500",,,5,1.01,"2022","ocd-division/country:us/state:pa/cd:16","1707 Longworth House Office Building","R","202-225-5406","https://kelly.house.gov/rss.xml","12","Rep.","PA",,"Representative",0,496,"MikeKellyPA","https://kelly.house.gov",1.03,98.76,"119463","repmikekelly"
"https://api.propublica.org/congress/v1/members/K000388.json",false,,,"N00037003","97322","1966-03-01","1",0.632,"reptrentkelly",,"H6MS01131","Trent","M","2801","/m/013b9qgh","412673","21561","K000388",,true,"Kelly","2022-03-01 13:30:22 -0500",,,7,1.41,"2022","ocd-division/country:us/state:ms/cd:1","2243 Rayburn House Office Building","R","202-225-4306",,"8","Rep.","MS",,"Representative",0,496,"RepTrentKelly","https://trentkelly.house.gov",3.71,96.08,"156389",
"https://api.propublica.org/congress/v1/members/K000389.json",false,,,"N00026427","31129","1976-09-13","17",-0.555,"RepRoKhanna",,"H4CA12055","Ro","M","0617","/m/0q3z5xy","412684","21728","K000389",,true,"Khanna","2022-03-01 13:30:24 -0500",,,1,0.2,"2022","ocd-division/country:us/state:ca/cd:17","306 Cannon House Office Building","D","202-225-2631","https://khanna.house.gov/rss.xml","6","Rep.","CA",,"Representative",0,496,"RepRoKhanna","https://khanna.house.gov",1.01,98.78,"29473",
"https://api.propublica.org/congress/v1/members/K000380.json",false,,,"N00033395","623723","1958-08-11","5",-0.39,"RepDanKildee",,"H2MI05119","Dan","M","2605","/m/0n4c3yt","412546","21372","K000380",,true,"Kildee","2022-03-01 13:30:24 -0500",,,0,0,"2022","ocd-division/country:us/state:mi/cd:5","200 Cannon House Office Building","D","202-225-3611","https://dankildee.house.gov/rss.xml","10","Rep.","MI",,"Representative",0,496,"RepDanKildee","https://dankildee.house.gov",1.21,98.58,"136102","RepDanKildee"
"https://api.propublica.org/congress/v1/members/K000381.json",false,,,"N00034453","68310","1974-01-01","6",-0.31,"derek.kilmer",,"H2WA06129","Derek","M","5306","/m/03w9yd6","412583","21368","K000381",,true,"Kilmer","2022-03-01 13:30:25 -0500",,,1,0.2,"2022","ocd-division/country:us/state:wa/cd:6","2059 Rayburn House Office Building","D","202-225-5916",,"10","Rep.","WA",,"Representative",0,496,"RepDerekKilmer","https://kilmer.house.gov",0.81,98.99,"51516",
"https://api.propublica.org/congress/v1/members/K000394.json",false,,,"N00041370",,"1982-07-12","3",,,,"H8NJ03206","Andy","M","3403","/g/11f730yxds","412797",,"K000394",,true,"Kim","2022-03-01 13:30:24 -0500",,,0,0,"2022","ocd-division/country:us/state:nj/cd:3","2444 Rayburn House Office Building","D","202-225-4765",,"4","Rep.","NJ",,"Representative",0,496,"RepAndyKimNJ","https://kim.house.gov",1.62,98.18,"179640",
"https://api.propublica.org/congress/v1/members/K000397.json",false,,,,,"1962-10-18","39",,,,"H8CA39240","Young","F","0639","/m/012c98r4","456802",,"K000397",,true,"Kim","2022-03-01 13:30:21 -0500",,,6,1.21,"2022","ocd-division/country:us/state:ca/cd:39","1306 Longworth House Office Building","R","202-225-4111",,"2","Rep.","CA",,"Representative",0,496,"RepYoungKim","https://youngkim.house.gov/",7.85,91.94,"151787",
"https://api.propublica.org/congress/v1/members/K000188.json",false,,,"N00004403","45870","1963-03-16","3",-0.261,"repronkind",,"H6WI03099","Ron","M","5503","/m/024ty6","400218","29769","K000188",,true,"Kind","2022-03-01 13:30:23 -0500","",,1,0.2,"2022","ocd-division/country:us/state:wi/cd:3","1502 Longworth House Office Building","D","202-225-5506","https://kind.house.gov/rss.xml","26","Rep.","WI",,"Representative",0,496,"RepRonKind","https://kind.house.gov",2.84,96.96,"630","RepRonKind"
"https://api.propublica.org/congress/v1/members/K000378.json",false,,,"N00030667","62573","1978-02-27","16",0.247,"RepKinzinger",,"H0IL11052","Adam","M","1716","/m/05q9ypn","412421","21128","K000378",,true,"Kinzinger","2022-03-01 13:30:21 -0500","",,95,19.15,"2022","ocd-division/country:us/state:il/cd:16","2245 Rayburn House Office Building","R","202-225-3635",,"12","Rep.","IL",,"Representative",0,496,"RepKinzinger","https://kinzinger.house.gov",17.17,82.58,"116559","RepAdamKinzinger"
"https://api.propublica.org/congress/v1/members/K000368.json",false,,,"N00029260","1031338","1950-03-24","2",-0.167,"RepKirkpatrick",,"H8AZ01104","Ann","F","0402","/m/02qtczp","412286","20902","K000368",,true,"Kirkpatrick","2022-03-01 13:30:24 -0500","",,0,0,"2022","ocd-division/country:us/state:az/cd:2","309 Cannon House Office Building","D","202-225-2542","https://kirkpatrick.house.gov/category/press-release/feed/","4","Rep.","AZ",,"Representative",0,496,"RepKirkpatrick","https://kirkpatrick.house.gov",1.21,98.58,"28425","repannkirkpatrick"
"https://api.propublica.org/congress/v1/members/K000391.json",false,,,"N00033240","103408","1973-07-19","8",-0.318,"congressmanraja",,"H6IL08147","Raja","M","1708","/g/11c5m7lxtk","412701","21730","K000391",,true,"Krishnamoorthi","2022-03-01 13:30:25 -0500",,,2,0.4,"2022","ocd-division/country:us/state:il/cd:8","115 Cannon House Office Building","D","202-225-3711","https://krishnamoorthi.house.gov/rss.xml","6","Rep.","IL",,"Representative",0,496,"congressmanraja","https://krishnamoorthi.house.gov",0.81,98.98,"117519",
"https://api.propublica.org/congress/v1/members/K000382.json",false,,,"N00030875","62650","1956-09-05","2",-0.257,"CongresswomanAnnieKuster",,"H0NH02181","Ann","F","3302","/m/064p47_","412557","21340","K000382",,true,"Kuster","2022-03-01 13:30:24 -0500",,"McLane",5,1.01,"2022","ocd-division/country:us/state:nh/cd:2","320 Cannon House Office Building","D","202-225-5206",,"10","Rep.","NH",,"Representative",0,496,"RepAnnieKuster","https://kuster.house.gov",1.23,98.57,"122256","RepKuster"
"https://api.propublica.org/congress/v1/members/K000392.json",false,,,"N00025445","28903","1966-10-08","8",0.526,"RepDavidKustoff",,"H2TN07103","David","M","4708","/g/11c1qmm_nk","412724","21731","K000392",,true,"Kustoff","2022-03-01 13:30:23 -0500",,,9,1.81,"2022","ocd-division/country:us/state:tn/cd:8","560 Cannon House Office Building","R","202-225-4714","https://kustoff.house.gov/rss.xml","6","Rep.","TN",,"Representative",0,496,"repdavidkustoff","https://kustoff.house.gov",1.66,98.13,"48997",
"https://api.propublica.org/congress/v1/members/L000585.json",false,,,"N00037031","70020","1968-07-05","18",0.465,"replahood",,"H6IL18088","Darin","M","1718","/m/0gg7rcy","412674","21562","L000585",,true,"LaHood","2022-03-01 13:30:23 -0500",,"M.",4,0.81,"2022","ocd-division/country:us/state:il/cd:18","1424 Longworth House Office Building","R","202-225-6201",,"8","Rep.","IL",,"Representative",0,496,"RepLaHood","https://lahood.house.gov",1.85,97.95,"128760",
"https://api.propublica.org/congress/v1/members/L000578.json",false,,,"N00033987","68493","1960-07-02","1",0.532,"RepLaMalfa",,"H2CA02142","Doug","M","0601","/m/0288tnx","412510","21302","L000578",,true,"LaMalfa","2022-03-01 13:30:22 -0500",,,27,5.44,"2022","ocd-division/country:us/state:ca/cd:1","408 Cannon House Office Building","R","202-225-3076","https://lamalfa.house.gov/rss.xml","10","Rep.","CA",,"Representative",0,496,"RepLaMalfa","https://lamalfa.house.gov",5.17,94.61,"29713","RepLaMalfa"
"https://api.propublica.org/congress/v1/members/L000588.json",false,,,"N00041870",,"1984-06-27","17",-0.134,"RepConorLamb",,"H8PA18181","Conor","M","4217","/g/11gdj36kt1","412744","21756","L000588",,true,"Lamb","2022-03-01 13:30:23 -0500","",,2,0.4,"2022","ocd-division/country:us/state:pa/cd:17","1224 Longworth House Office Building","D","202-225-2301","https://lamb.house.gov/rss.xml","6","Rep.","PA",,"Representative",0,496,"RepConorLamb","https://lamb.house.gov",2.85,96.95,"177656",
"https://api.propublica.org/congress/v1/members/L000564.json",false,,,"N00028133","1022846","1954-05-24","5",0.675,"CongressmanDougLamborn",,"H6CO05159","Doug","M","0805","/m/0fsgdd","412191","20704","L000564",,true,"Lamborn","2022-03-01 13:30:22 -0500",,,14,2.82,"2022","ocd-division/country:us/state:co/cd:5","2371 Rayburn House Office Building","R","202-225-4422",,"16","Rep.","CO",,"Representative",0,496,"RepDLamborn","https://lamborn.house.gov",4.19,95.6,"2698","CongressmanLamborn"
"https://api.propublica.org/congress/v1/members/L000559.json",false,,,"N00009724","86608","1964-04-22","2",-0.375,"CongressmanJimLangevin",,"H0RI02139","Jim","M","4402","/m/02tvqy","400230","20136","L000559",,true,"Langevin","2022-03-01 13:30:24 -0500","",,1,0.2,"2022","ocd-division/country:us/state:ri/cd:2","2077 Rayburn House Office Building","D","202-225-2735","https://langevin.house.gov/rss.xml","22","Rep.","RI",,"Representative",0,496,"JimLangevin","https://langevin.house.gov",1.62,98.17,"55787","jimlangevin"
"https://api.propublica.org/congress/v1/members/L000560.json",false,,,"N00009759","86610","1965-06-15","2",-0.365,"RepRickLarsen",,"H0WA02080","Rick","M","5302","/m/025953","400232","20145","L000560",,true,"Larsen","2022-03-01 13:30:24 -0500",,,20,4.03,"2022","ocd-division/country:us/state:wa/cd:2","2163 Rayburn House Office Building","D","202-225-2605",,"22","Rep.","WA",,"Representative",0,496,"RepRickLarsen","https://larsen.house.gov",1.05,98.73,"56231","congressmanlarsen"
"https://api.propublica.org/congress/v1/members/L000557.json",false,,,"N00000575","36596","1948-07-22","1",-0.397,"RepJohnLarson",,"H8CT01046","John","M","0901","/m/024zl9","400233","29908","L000557",,true,"Larson","2022-03-01 13:30:25 -0500",,"B.",8,1.61,"2022","ocd-division/country:us/state:ct/cd:1","1501 Longworth House Office Building","D","202-225-2265","https://larson.house.gov/rss.xml","24","Rep.","CT",,"Representative",0,496,"RepJohnLarson","https://larson.house.gov",0.82,98.97,"17188","RepJohnLarson"
"https://api.propublica.org/congress/v1/members/L000566.json",false,,,"N00012233","1028071","1956-04-18","5",0.515,"boblatta",,"H8OH05036","Robert","M","3905","/m/02z6_j1","412256","20755","L000566",,true,"Latta","2022-03-01 13:30:24 -0500",,"E.",0,0,"2022","ocd-division/country:us/state:oh/cd:5","2467 Rayburn House Office Building","R","202-225-6405","https://latta.house.gov/news/rss.aspx","16","Rep.","OH",,"Representative",0,496,"BobLatta","https://latta.house.gov",1.02,98.78,"9926","CongressmanBobLatta"
"https://api.propublica.org/congress/v1/members/L000266.json",false,,,,,"1988-02-17","2",,,,"H0KS02188","Jake","M","2002","/m/0w32xrn","456824",,"L000266",,true,"LaTurner","2022-03-01 13:30:23 -0500",,,4,0.81,"2022","ocd-division/country:us/state:ks/cd:2","1630 Longworth House Office Building","R","202-225-6601",,"2","Rep.","KS",,"Representative",0,496,"RepLaTurner","https://laturner.house.gov/",1.44,98.35,,
"https://api.propublica.org/congress/v1/members/L000581.json",false,,,"N00034068","79924","1954-10-18","14",-0.446,"395759603917487",,"H2MI14111","Brenda","F","2614","/m/02w_vhg","412638","21530","L000581",,true,"Lawrence","2022-03-01 13:30:24 -0500","",,4,0.81,"2022","ocd-division/country:us/state:mi/cd:14","2463 Rayburn House Office Building","D","202-225-5802","https://lawrence.house.gov/rss.xml","8","Rep.","MI",,"Representative",0,496,"RepLawrence","https://lawrence.house.gov",1.43,98.37,"78851",
"https://api.propublica.org/congress/v1/members/L000586.json",false,,,"N00030642","90480","1948-09-23","5",-0.259,"RepAlLawsonJr",,"H0FL02086","Al","M","1205","/m/03cg0sv","412693","21732","L000586",,true,"Lawson","2022-03-01 13:30:24 -0500",,,3,0.6,"2022","ocd-division/country:us/state:fl/cd:5","2437 Rayburn House Office Building","D","202-225-0123",,"6","Rep.","FL",,"Representative",0,496,"RepAlLawsonJr","https://lawson.house.gov",1.43,98.37,"24263",
"https://api.propublica.org/congress/v1/members/L000551.json",false,,,"N00008046","54579","1946-07-16","13",-0.681,"RepBarbaraLee",,"H8CA09060","Barbara","F","0613","/m/024sjy","400237","29778","L000551",,true,"Lee","2022-03-01 13:30:24 -0500",,,7,1.41,"2022","ocd-division/country:us/state:ca/cd:13","2470 Rayburn House Office Building","D","202-225-2661",,"26","Rep.","CA",,"Representative",0,496,"RepBarbaraLee","https://lee.house.gov",1.44,98.36,"8315","RepLee"
"https://api.propublica.org/congress/v1/members/L000590.json",false,,,"N00037247",,"1966-11-07","3",,,,"H6NV04020","Susie","F","3203","/g/11gtdntn1_","412802",,"L000590",,true,"Lee","2022-03-01 13:30:22 -0500",,,5,1.01,"2022","ocd-division/country:us/state:nv/cd:3","365 Cannon House Office Building","D","202-225-3252",,"4","Rep.","NV",,"Representative",0,496,"RepSusieLee","https://susielee.house.gov",3.89,95.91,"169344",
"https://api.propublica.org/congress/v1/members/L000589.json",false,,,"N00042056",,"1958-11-14","8",0.597,"RepDebbieLesko",,"H8AZ08158","Debbie","F","0408","/m/0zwmkgq","412745","21757","L000589",,true,"Lesko","2022-03-01 13:30:22 -0500",,,76,15.32,"2022","ocd-division/country:us/state:az/cd:8","1214 Longworth House Office Building","R","202-225-4576",,"6","Rep.","AZ",,"Representative",0,496,"RepDLesko","https://lesko.house.gov",4.1,95.66,"106483",
"https://api.propublica.org/congress/v1/members/L000595.json",false,,"R+15",,,"1981-03-16","5",,,,"H2LA05126","Julia","F","2205",,"456859",,"L000595",,true,"Letlow","2022-03-01 13:30:23 -0500",,,2,0.5,"2022","ocd-division/country:us/state:la/cd:5",,"R",,"","2","Rep.","LA",,"Representative",0,398,"repjulialetlow","https://letlow.house.gov/",2.3,97.7,,
"https://api.propublica.org/congress/v1/members/L000593.json",false,,,"N00040667",,"1978-10-28","49",,,,"H8CA49058","Mike","M","0649","/g/11gjhfrvyp","412760",,"L000593",,true,"Levin","2022-03-01 13:30:24 -0500",,,0,0,"2022","ocd-division/country:us/state:ca/cd:49","1030 Longworth House Office Building","D","202-225-3906",,"4","Rep.","CA",,"Representative",0,496,"RepMikeLevin","https://mikelevin.house.gov",1.42,98.38,"179416",
"https://api.propublica.org/congress/v1/members/L000592.json",false,,,"N00042149",,"1960-08-01","9",,,,"H8MI09118","Andy","M","2609","/g/11gt53dw2h","412785",,"L000592",,true,"Levin","2022-03-01 13:30:24 -0500",,,2,0.4,"2022","ocd-division/country:us/state:mi/cd:9","312 Cannon House Office Building","D","202-225-4961",,"4","Rep.","MI",,"Representative",0,496,"RepAndyLevin","https://andylevin.house.gov",1.63,98.17,"66287",
"https://api.propublica.org/congress/v1/members/L000582.json",false,,,"N00035825","28076","1969-03-29","33",-0.374,"RepTedLieu",,"H4CA33119","Ted","M","0633","/m/0f3y2w","412616","21507","L000582",,true,"Lieu","2022-03-01 13:30:24 -0500",,,6,1.21,"2022","ocd-division/country:us/state:ca/cd:33","403 Cannon House Office Building","D","202-225-3976","https://lieu.house.gov/rss.xml","8","Rep.","CA",,"Representative",0,496,"RepTedLieu","https://lieu.house.gov",1.02,98.77,"1516",
"https://api.propublica.org/congress/v1/members/L000397.json",false,,,"N00007479","36520","1947-12-21","19",-0.402,"zoelofgren",,"H4CA16049","Zoe","F","0619","/m/024t94","400245","29504","L000397",,true,"Lofgren","2022-03-01 13:30:24 -0500",,,8,1.61,"2022","ocd-division/country:us/state:ca/cd:19","1401 Longworth House Office Building","D","202-225-3072","https://lofgren.house.gov/rss.xml","28","Rep.","CA",,"Representative",3,496,"RepZoeLofgren","https://lofgren.house.gov",1.65,98.15,"21899","RepZoeLofgren"
"https://api.propublica.org/congress/v1/members/L000576.json",false,,,"N00030676","61880","1955-08-11","7",0.544,"Rep.Billy.Long",,"H0MO07113","Billy","M","2907","/m/0ds17_9","412445","21150","L000576",,true,"Long","2022-03-01 13:30:23 -0500","",,8,1.61,"2022","ocd-division/country:us/state:mo/cd:7","2454 Rayburn House Office Building","R","202-225-6536",,"12","Rep.","MO",,"Representative",0,496,"USRepLong","https://long.house.gov",2.49,97.3,"123401","MOdistrict7"
"https://api.propublica.org/congress/v1/members/L000583.json",false,,,"N00035347","76165","1963-12-22","11",0.687,"reploudermilk",,"H4GA11061","Barry","M","1311","/m/0wqdmcm","412624","21515","L000583",,true,"Loudermilk","2022-03-01 13:30:22 -0500",,,36,7.26,"2022","ocd-division/country:us/state:ga/cd:11","2133 Rayburn House Office Building","R","202-225-2931",,"8","Rep.","GA",,"Representative",0,496,"RepLoudermilk","https://loudermilk.house.gov",6.61,93.17,"31618",
"https://api.propublica.org/congress/v1/members/L000579.json",false,,,"N00033274","93815","1941-03-08","47",-0.449,"RepLowenthal",,"H2CA00104","Alan","M","0647","/m/027jz0m","412521","21313","L000579",,true,"Lowenthal","2022-03-01 13:30:24 -0500","",,5,1.01,"2022","ocd-division/country:us/state:ca/cd:47","108 Cannon House Office Building","D","202-225-7924",,"10","Rep.","CA",,"Representative",0,496,"RepLowenthal","https://lowenthal.house.gov",1.64,98.16,"16469","RepLowenthal"
"https://api.propublica.org/congress/v1/members/L000491.json",false,,,"N00005559","35692","1960-01-06","3",0.364,"RepFrankLucas",,"H4OK06056","Frank","M","4003","/m/033tnk","400247","29393","L000491",,true,"Lucas","2022-03-01 13:30:23 -0500",,"D.",5,1.01,"2022","ocd-division/country:us/state:ok/cd:3","2405 Rayburn House Office Building","R","202-225-5565","https://lucas.house.gov/rss.xml","30","Rep.","OK",,"Representative",0,496,"RepFrankLucas","https://lucas.house.gov",2.06,97.74,"27032","RepFrankLucas"
"https://api.propublica.org/congress/v1/members/L000569.json",false,,,"N00030026","1031348","1952-05-07","3",0.442,"BlaineLuetkemeyer",,"H8MO09153","Blaine","M","2903","/m/04ycpq1","412292","20926","L000569",,true,"Luetkemeyer","2022-03-01 13:30:22 -0500",,,17,3.43,"2022","ocd-division/country:us/state:mo/cd:3","2230 Rayburn House Office Building","R","202-225-2956","https://luetkemeyer.house.gov/news/rss.aspx","14","Rep.","MO",,"Representative",0,496,"RepBlaine","https://luetkemeyer.house.gov",3.59,96.2,"20400","BLuetkemeyer"
"https://api.propublica.org/congress/v1/members/L000591.json",false,,,"N00042293",,"1975-08-15","2",,,,"H8VA02111","Elaine","F","5102","/g/11gtd16xvy","412830",,"L000591",,true,"Luria","2022-03-01 13:30:23 -0500",,,2,0.4,"2022","ocd-division/country:us/state:va/cd:2","412 Cannon House Office Building","D","202-225-4215",,"4","Rep.","VA",,"Representative",0,496,"RepElaineLuria","https://luria.house.gov",3.66,96.14,"179677",
"https://api.propublica.org/congress/v1/members/L000562.json",false,,,"N00013855","1000222","1955-03-31","8",-0.35,"repstephenlynch",,"H2MA09072","Stephen","M","2508","/m/028vsz","400249","20119","L000562",,true,"Lynch","2022-03-01 13:30:24 -0500",,"F.",3,0.6,"2022","ocd-division/country:us/state:ma/cd:8","2109 Rayburn House Office Building","D","202-225-8273",,"22","Rep.","MA",,"Representative",0,496,"RepStephenLynch","https://lynch.house.gov",1.43,98.37,"4844","RepLynch"
"https://api.propublica.org/congress/v1/members/M000194.json",false,,,,,"1977-12-04","1",,,,"H0SC01394","Nancy","F","4501","/m/048nls","456843",,"M000194",,true,"Mace","2022-03-01 13:30:21 -0500",,,2,0.4,"2022","ocd-division/country:us/state:sc/cd:1","212 Cannon House Office Building","R","202-225-3176",,"2","Rep.","SC",,"Representative",0,496,"RepNancyMace","https://mace.house.gov/",8.61,91.19,,
"https://api.propublica.org/congress/v1/members/M001203.json",false,,,"N00041843",,"1965-09-23","7",,,,"H8NJ07223","Tom","M","3407","/g/11cmhw_v1s","412798",,"M001203",,true,"Malinowski","2022-03-01 13:30:23 -0500",,,5,1.01,"2022","ocd-division/country:us/state:nj/cd:7","1318 Longworth House Office Building","D","202-225-5361",,"4","Rep.","NJ",,"Representative",0,496,"RepMalinowski","https://malinowski.house.gov",2.45,97.34,"179645",
"https://api.propublica.org/congress/v1/members/M000317.json",false,,,,,"1980-11-11","11",,,,"H0NY11078","Nicole","F","3611","/m/0g5817m","456837",,"M000317",,true,"Malliotakis","2022-03-01 13:30:21 -0500",,,3,0.6,"2022","ocd-division/country:us/state:ny/cd:11","417 Cannon House Office Building","R","202-225-3371",,"2","Rep.","NY",,"Representative",0,496,"RepMalliotakis","https://malliotakis.house.gov/",7.6,92.2,,
"https://api.propublica.org/congress/v1/members/M001185.json",false,,,"N00034277","79760","1966-07-30","18",-0.238,"RepSeanMaloney",,"H2NY22139","Sean","M","3618","/m/0b697g","412562","21344","M001185",,true,"Maloney","2022-03-01 13:30:25 -0500",,"Patrick",6,1.21,"2022","ocd-division/country:us/state:ny/cd:18","464 Cannon House Office Building","D","202-225-5441","https://seanmaloney.house.gov/rss.xml","10","Rep.","NY",,"Representative",0,496,"RepSeanMaloney","https://seanmaloney.house.gov",1.02,98.77,"139760",
"https://api.propublica.org/congress/v1/members/M000087.json",false,,,"N00000078","26162","1946-02-19","12",-0.387,"RepCarolynMaloney",,"H2NY14037","Carolyn","F","3612","/m/03txd5","400251","29379","M000087",,true,"Maloney","2022-03-01 13:30:24 -0500",,"B.",4,0.81,"2022","ocd-division/country:us/state:ny/cd:12","2308 Rayburn House Office Building","D","202-225-7944","https://maloney.house.gov/rss.xml","30","Rep.","NY",,"Representative",0,496,"RepMaloney","https://maloney.house.gov",1.22,98.57,"26978","carolynbmaloney"
"https://api.propublica.org/congress/v1/members/M000871.json",false,,,,,"1976-12-17","1",,,,"H0KS01123","Tracey","M","2001","/g/11hcbb5b38","456823",,"M000871",,true,"Mann","2022-03-01 13:30:22 -0500",,,0,0,"2022","ocd-division/country:us/state:ks/cd:1","522 Cannon House Office Building","R","202-225-2715",,"2","Rep.","KS",,"Representative",0,496,"RepMann","https://mann.house.gov/",4.29,95.51,,
"https://api.propublica.org/congress/v1/members/M001135.json",false,,,,,"1956-12-03","6",,,,"H8NC13067","Kathy","F","3706","/g/11dxpjz93v","456832",,"M001135",,true,"Manning","2022-03-01 13:30:24 -0500",,,3,0.6,"2022","ocd-division/country:us/state:nc/cd:6","415 Cannon House Office Building","D","202-225-3065",,"2","Rep.","NC",,"Representative",0,496,"RepKManning","https://manning.house.gov/",1.63,98.17,,
"https://api.propublica.org/congress/v1/members/M001184.json",false,,,"N00034041","79951","1971-01-13","4",0.679,"RepThomasMassie",,"H2KY04121","Thomas","M","2104","/m/0h_cb6v","412503","31102","M001184",,true,"Massie","2022-03-01 13:30:21 -0500",,,12,2.42,"2022","ocd-division/country:us/state:ky/cd:4","2453 Rayburn House Office Building","R","202-225-3465",,"12","Rep.","KY",,"Representative",1,496,"RepThomasMassie","https://massie.house.gov",30.42,69.38,"132068","repthomasmassie"
"https://api.propublica.org/congress/v1/members/M001199.json",false,,,"N00037269","104540","1980-07-10","18",0.455,"repbrianmast",,"H6FL18097","Brian","M","1218","/g/11cs5xxx_f","412698","21735","M001199",,true,"Mast","2022-03-01 13:30:21 -0500",,,17,3.43,"2022","ocd-division/country:us/state:fl/cd:18","2182 Rayburn House Office Building","R","202-225-3026",,"6","Rep.","FL",,"Representative",0,496,"repbrianmast","https://mast.house.gov",9.09,90.7,"166245","repbrianmast"
"https://api.propublica.org/congress/v1/members/M001163.json",false,,,"N00027459","26602","1944-09-25","6",-0.435,"doris.matsui",,"H6CA05195","Doris","F","0606","/m/059hdf","400663","20538","M001163",,true,"Matsui","2022-03-01 13:30:25 -0500",,,9,1.81,"2022","ocd-division/country:us/state:ca/cd:6","2311 Rayburn House Office Building","D","202-225-7163",,"18","Rep.","CA",,"Representative",0,496,"DorisMatsui","https://matsui.house.gov",0.82,98.97,"28593","RepDorisMatsui"
"https://api.propublica.org/congress/v1/members/M001208.json",false,,,"N00042813",,"1960-06-01","6",,,,"H8GA06393","Lucy","F","1306","/g/11f647_0gj","412769",,"M001208",,true,"McBath","2022-03-01 13:30:23 -0500",,,2,0.4,"2022","ocd-division/country:us/state:ga/cd:6","1513 Longworth House Office Building","D","202-225-4501",,"4","Rep.","GA",,"Representative",0,496,"replucymcbath","https://mcbath.house.gov",2.24,97.56,"178538",
"https://api.propublica.org/congress/v1/members/M001165.json",false,,,"N00028152","85231","1965-01-26","23",0.455,"CongressmanKevinMcCarthy",,"H6CA22125","Kevin","M","0623","/m/074qxm","412190","20703","M001165",,true,"McCarthy","2022-03-01 13:30:23 -0500","House Minority Leader",,2,0.4,"2022","ocd-division/country:us/state:ca/cd:23","2468 Rayburn House Office Building","R","202-225-2915","https://kevinmccarthy.house.gov/rss.xml","16","Rep.","CA",,"Representative",0,496,"GOPLeader","https://kevinmccarthy.house.gov",2.25,97.55,"28918","repkevinmccarthy"
"https://api.propublica.org/congress/v1/members/M001157.json",false,,,"N00026460","1013056","1962-01-14","10",0.428,"michaeltmccaul",,"H4TX10093","Michael","M","4810","/m/0492cz","400654","20530","M001157",,true,"McCaul","2022-03-01 13:30:22 -0500",,,11,2.22,"2022","ocd-division/country:us/state:tx/cd:10","2001 Rayburn House Office Building","R","202-225-2401","https://mccaul.house.gov/rss.xml","18","Rep.","TX",,"Representative",0,496,"RepMcCaul","https://mccaul.house.gov",3.75,96.04,"49210","MichaelTMcCaul"
"https://api.propublica.org/congress/v1/members/M001136.json",false,,,,,"1966-04-07","10",,,,"H0MI10287","Lisa","F","2610","/g/11j1xf64qr","456827",,"M001136",,true,"McClain","2022-03-01 13:30:23 -0500",,,2,0.4,"2022","ocd-division/country:us/state:mi/cd:10","218 Cannon House Office Building","R","202-225-2106",,"2","Rep.","MI",,"Representative",0,496,"RepLisaMcClain","https://mcclain.house.gov/",2.45,97.34,,
"https://api.propublica.org/congress/v1/members/M001177.json",false,,,"N00006863","30359","1956-07-10","4",0.708,"81125319109",,"H8CA04152","Tom","M","0604","/m/01r6jp","412295","20903","M001177",,true,"McClintock","2022-03-01 13:30:21 -0500",,,23,4.64,"2022","ocd-division/country:us/state:ca/cd:4","2312 Rayburn House Office Building","R","202-225-2511","https://mcclintock.house.gov/rss.xml","14","Rep.","CA",,"Representative",0,496,"RepMcClintock","https://mcclintock.house.gov",14.74,85.04,"9715","McClintockCA04"
"https://api.propublica.org/congress/v1/members/M001143.json",false,,,"N00012942","86670","1954-07-12","4",-0.418,"repbettymccollum",,"H0MN04049","Betty","F","2704","/m/0249hy","400259","20122","M001143",,true,"McCollum","2022-03-01 13:30:24 -0500",,,2,0.4,"2022","ocd-division/country:us/state:mn/cd:4","2256 Rayburn House Office Building","D","202-225-6631","https://mccollum.house.gov/rss.xml","22","Rep.","MN",,"Representative",1,496,"BettyMcCollum04","https://mccollum.house.gov",1.22,98.58,"3812","BMcCollum04"
